,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數
1552,11,臺中市,太平區,0,0,0,0,0,0,0,0,0,93
1553,11,臺中市,大里區,0,0,0,0,0,0,0,0,0,106
1554,11,臺中市,和平區,0,0,0,0,0,0,0,0,0,17
1555,11,臺南市,新營區,0,0,0,0,0,0,0,0,0,49
1556,11,臺南市,鹽水區,0,0,0,0,0,0,0,0,0,31
1557,11,臺南市,白河區,0,0,0,0,0,0,0,0,0,32
1558,11,臺南市,柳營區,0,0,0,0,0,0,0,0,0,25
1559,11,臺南市,後壁區,0,0,0,0,0,0,0,0,0,29
1560,11,臺南市,東山區,0,0,0,0,0,0,0,0,0,23
1561,11,臺南市,麻豆區,0,0,0,0,0,0,0,0,0,35
1562,11,臺南市,下營區,0,0,0,0,0,0,0,0,0,19
1563,11,臺南市,六甲區,0,0,0,0,0,0,0,0,0,19
1564,11,臺南市,官田區,0,0,0,0,0,0,0,0,0,20
1565,11,臺南市,大內區,0,0,0,0,0,0,0,0,0,11
1566,11,臺南市,佳里區,0,0,0,0,0,0,0,0,0,41
1567,11,臺南市,學甲區,0,0,0,0,0,0,0,0,0,26
1568,11,臺南市,西港區,0,0,0,0,0,0,0,0,0,20
1569,11,臺南市,七股區,0,0,0,0,0,0,0,0,0,24
1570,11,臺南市,將軍區,0,0,0,0,0,0,0,0,0,24
1571,11,臺南市,北門區,0,0,0,0,0,0,0,0,0,18
1572,11,臺南市,新化區,0,0,0,0,0,0,0,0,0,37
1573,11,臺南市,善化區,0,0,0,0,0,0,0,0,0,29
1574,11,臺南市,新市區,0,0,0,0,0,0,0,0,0,27
1575,11,臺南市,安定區,0,0,0,0,0,0,0,0,0,24
1576,11,臺南市,山上區,0,0,0,0,0,0,0,0,0,9
1577,11,臺南市,玉井區,0,0,0,0,0,0,0,0,0,16
1578,11,臺南市,楠西區,0,0,0,0,0,0,0,0,0,9
1579,11,臺南市,南化區,0,0,0,0,0,0,0,0,0,10
1580,11,臺南市,左鎮區,0,0,0,0,0,0,0,0,0,10
1581,11,臺南市,仁德區,0,0,0,0,0,0,0,0,0,49
1582,11,臺南市,歸仁區,0,0,0,0,0,0,0,0,0,46
1583,11,臺南市,關廟區,0,0,0,0,0,0,0,0,0,32
1584,11,臺南市,龍崎區,0,0,0,0,0,0,0,0,0,8
1585,11,臺南市,永康區,0,0,0,0,0,0,0,0,0,142
1586,11,臺南市,東區,0,0,0,0,0,0,0,0,0,93
1587,11,臺南市,南區,0,0,0,0,0,0,0,0,0,80
1588,11,臺南市,北區,0,0,0,0,0,0,0,0,0,81
1589,11,臺南市,安南區,0,0,0,0,0,0,0,0,0,90
1590,11,臺南市,安平區,0,0,0,0,0,0,0,0,0,32
1591,11,臺南市,中西區,0,0,0,0,0,0,0,0,0,52
1592,11,高雄市,鹽埕區,0,0,0,0,0,0,0,0,0,24
1593,11,高雄市,鼓山區,0,0,0,0,0,0,0,0,0,77
1594,11,高雄市,左營區,0,0,0,0,0,0,0,0,0,103
1595,11,高雄市,楠梓區,0,0,0,0,0,0,0,0,0,99
1596,11,高雄市,三民區,0,0,0,0,0,0,0,0,0,189
1597,11,高雄市,新興區,0,0,0,0,0,0,0,0,0,42
1598,11,高雄市,前金區,0,0,0,0,0,0,0,0,0,22
1599,11,高雄市,苓雅區,0,0,0,0,0,0,0,0,0,116
1600,11,高雄市,前鎮區,0,0,0,0,0,0,0,0,0,119
1601,11,高雄市,旗津區,0,0,0,0,0,0,0,0,0,18
1602,11,高雄市,小港區,0,0,0,0,0,0,0,0,0,89
1603,11,高雄市,鳳山區,0,0,0,0,0,0,0,0,0,228
1604,11,高雄市,林園區,0,0,0,0,0,0,0,0,0,51
1605,11,高雄市,大寮區,0,0,0,0,0,0,0,0,0,81
1606,11,高雄市,大樹區,0,0,0,0,0,0,0,0,0,32
1607,11,高雄市,大社區,0,0,0,0,0,0,0,0,0,24
1608,11,高雄市,仁武區,0,0,0,0,0,0,0,0,0,47
1609,11,高雄市,鳥松區,0,0,0,0,0,0,0,0,0,28
1610,11,高雄市,岡山區,0,0,0,0,0,0,0,0,0,72
1611,11,高雄市,橋頭區,0,0,0,0,0,0,0,0,0,31
1612,11,高雄市,燕巢區,0,0,0,0,0,0,0,0,0,25
1613,11,高雄市,田寮區,0,0,0,0,0,0,0,0,0,12
1614,11,高雄市,阿蓮區,0,0,0,0,0,0,0,0,0,21
1615,11,高雄市,路竹區,0,0,0,0,0,0,0,0,0,41
1616,11,高雄市,湖內區,0,0,0,0,0,0,0,0,0,24
1617,11,高雄市,茄萣區,0,0,0,0,0,0,0,0,0,21
1618,11,高雄市,永安區,0,0,0,0,0,0,0,0,0,12
1619,11,高雄市,彌陀區,0,0,0,0,0,0,0,0,0,18
1620,11,高雄市,梓官區,0,0,0,0,0,0,0,0,0,28
1621,11,高雄市,旗山區,0,0,0,0,0,0,0,0,0,35
1622,11,高雄市,美濃區,0,0,0,0,0,0,0,0,0,32
1623,11,高雄市,六龜區,0,0,0,0,0,0,0,0,0,12
1624,11,高雄市,甲仙區,0,0,0,0,0,0,0,0,0,7
1625,11,高雄市,杉林區,0,0,0,0,0,0,0,0,0,10
1626,11,高雄市,內門區,0,0,0,0,0,0,0,0,0,18
1627,11,高雄市,茂林區,0,0,0,0,0,0,0,0,0,3
1628,11,高雄市,桃源區,0,0,0,0,0,0,0,0,0,8
1629,11,高雄市,那瑪夏區,0,0,0,0,0,0,0,0,0,4
1630,11,新竹縣,竹北市,0,0,0,0,0,0,0,0,0,103
1631,11,新竹縣,竹東鎮,0,0,0,0,0,0,0,0,0,72
1632,11,新竹縣,新埔鎮,0,0,0,0,0,0,0,0,0,30
1633,11,新竹縣,關西鎮,0,0,0,0,0,0,0,0,0,27
1634,11,新竹縣,湖口鄉,0,0,0,0,0,0,0,0,0,47
1635,11,新竹縣,新豐鄉,0,0,0,0,0,0,0,0,0,39
1636,11,新竹縣,芎林鄉,0,0,0,0,0,0,0,0,0,19
1637,11,新竹縣,橫山鄉,0,0,0,0,0,0,0,0,0,16
1638,11,新竹縣,北埔鄉,0,0,0,0,0,0,0,0,0,10
1639,11,新竹縣,寶山鄉,0,0,0,0,0,0,0,0,0,12
1640,11,新竹縣,峨眉鄉,0,0,0,0,0,0,0,0,0,8
1641,11,新竹縣,尖石鄉,0,0,0,0,0,0,0,0,0,15
1642,11,新竹縣,五峰鄉,0,0,0,0,0,0,0,0,0,6
1643,11,苗栗縣,苗栗市,0,0,0,0,0,0,0,0,0,67
1644,11,苗栗縣,苑裡鎮,0,0,0,0,0,0,0,0,0,40
1645,11,苗栗縣,通霄鎮,0,0,0,0,0,0,0,0,0,34
1646,11,苗栗縣,竹南鎮,0,0,0,0,0,0,0,0,0,61
1647,11,苗栗縣,頭份市,0,0,0,0,0,0,0,0,0,71
1648,11,苗栗縣,後龍鎮,0,0,0,0,0,0,0,0,0,35
1649,11,苗栗縣,卓蘭鎮,0,0,0,0,0,0,0,0,0,19
1650,11,苗栗縣,大湖鄉,0,0,0,0,0,0,0,0,0,15
1651,11,苗栗縣,公館鄉,0,0,0,0,0,0,0,0,0,28
1652,11,苗栗縣,銅鑼鄉,0,0,0,0,0,0,0,0,0,16
1653,11,苗栗縣,南庄鄉,0,0,0,0,0,0,0,0,0,9
1654,11,苗栗縣,頭屋鄉,0,0,0,0,0,0,0,0,0,12
1655,11,苗栗縣,三義鄉,0,0,0,0,0,0,0,0,0,16
1656,11,苗栗縣,西湖鄉,0,0,0,0,0,0,0,0,0,9
1657,11,苗栗縣,造橋鄉,0,0,0,0,0,0,0,0,0,12
1658,11,苗栗縣,三灣鄉,0,0,0,0,0,0,0,0,0,9
1659,11,苗栗縣,獅潭鄉,0,0,0,0,0,0,0,0,0,7
1660,11,苗栗縣,泰安鄉,0,0,0,0,0,0,0,0,0,10
1661,11,彰化縣,彰化市,0,0,0,0,0,0,0,0,0,184
1662,11,彰化縣,鹿港鎮,0,0,0,0,0,0,0,0,0,65
1663,11,彰化縣,和美鎮,0,0,0,0,0,0,0,0,0,68
1664,11,彰化縣,線西鄉,0,0,0,0,0,0,0,0,0,12
1665,11,彰化縣,伸港鄉,0,0,0,0,0,0,0,0,0,28
1666,11,彰化縣,福興鄉,0,0,0,0,0,0,0,0,0,33
1667,11,彰化縣,秀水鄉,0,0,0,0,0,0,0,0,0,32
1668,11,彰化縣,花壇鄉,0,0,0,0,0,0,0,0,0,37
1669,11,彰化縣,芬園鄉,0,0,0,0,0,0,0,0,0,21
1670,11,彰化縣,員林市,0,0,0,0,0,0,0,0,0,98
1671,11,彰化縣,溪湖鎮,0,0,0,0,0,0,0,0,0,42
1672,11,彰化縣,田中鎮,0,0,0,0,0,0,0,0,0,36
1673,11,彰化縣,大村鄉,0,0,0,0,0,0,0,0,0,27
1674,11,彰化縣,埔鹽鄉,0,0,0,0,0,0,0,0,0,29
1675,11,彰化縣,埔心鄉,0,0,0,0,0,0,0,0,0,31
1676,11,彰化縣,永靖鄉,0,0,0,0,0,0,0,0,0,34
1677,11,彰化縣,社頭鄉,0,0,0,0,0,0,0,0,0,38
1678,11,彰化縣,二水鄉,0,0,0,0,0,0,0,0,0,17
1679,11,彰化縣,北斗鎮,0,0,0,0,0,0,0,0,0,30
1680,11,彰化縣,二林鎮,0,0,0,0,0,0,0,0,0,39
1681,11,彰化縣,田尾鄉,0,0,0,0,0,0,0,0,0,25
1682,11,彰化縣,埤頭鄉,0,0,0,0,0,0,0,0,0,27
1683,11,彰化縣,芳苑鄉,0,0,0,0,0,0,0,0,0,36
1684,11,彰化縣,大城鄉,0,0,0,0,0,0,0,0,0,17
1685,11,彰化縣,竹塘鄉,0,0,0,0,0,0,0,0,0,16
1686,11,彰化縣,溪州鄉,0,0,0,0,0,0,0,0,0,27
1687,11,南投縣,南投市,0,0,0,0,0,0,0,0,0,84
1688,11,南投縣,埔里鎮,0,0,0,0,0,0,0,0,0,68
1689,11,南投縣,草屯鎮,0,0,0,0,0,0,0,0,0,76
1690,11,南投縣,竹山鎮,0,0,0,0,0,0,0,0,0,53
1691,11,南投縣,集集鎮,0,0,0,0,0,0,0,0,0,13
1692,11,南投縣,名間鄉,0,0,0,0,0,0,0,0,0,37
1693,11,南投縣,鹿谷鄉,0,0,0,0,0,0,0,0,0,21
1694,11,南投縣,中寮鄉,0,0,0,0,0,0,0,0,0,24
1695,11,南投縣,魚池鄉,0,0,0,0,0,0,0,0,0,25
1696,11,南投縣,國姓鄉,0,0,0,0,0,0,0,0,0,20
1697,11,南投縣,水里鄉,0,0,0,0,0,0,0,0,0,22
1698,11,南投縣,信義鄉,0,0,0,0,0,0,0,0,0,20
1699,11,南投縣,仁愛鄉,0,0,0,0,0,0,0,0,0,25
1700,11,雲林縣,斗六市,0,0,0,0,0,0,0,0,0,69
1701,11,雲林縣,斗南鎮,0,0,0,0,0,0,0,0,0,33
1702,11,雲林縣,虎尾鎮,0,0,0,0,0,0,0,0,0,46
1703,11,雲林縣,西螺鎮,0,0,0,0,0,0,0,0,0,34
1704,11,雲林縣,土庫鎮,0,0,0,0,0,0,0,0,0,29
1705,11,雲林縣,北港鎮,0,0,0,0,0,0,0,0,0,41
1706,11,雲林縣,古坑鄉,0,0,0,0,0,0,0,0,0,27
1707,11,雲林縣,大埤鄉,0,0,0,0,0,0,0,0,0,18
1708,11,雲林縣,莿桐鄉,0,0,0,0,0,0,0,0,0,22
1709,11,雲林縣,林內鄉,0,0,0,0,0,0,0,0,0,15
1710,11,雲林縣,二崙鄉,0,0,0,0,0,0,0,0,0,23
1711,11,雲林縣,崙背鄉,0,0,0,0,0,0,0,0,0,20
1712,11,雲林縣,麥寮鄉,0,0,0,0,0,0,0,0,0,28
1713,11,雲林縣,東勢鄉,0,0,0,0,0,0,0,0,0,15
1714,11,雲林縣,褒忠鄉,0,0,0,0,0,0,0,0,0,14
1715,11,雲林縣,臺西鄉,0,0,0,0,0,0,0,0,0,22
1716,11,雲林縣,元長鄉,0,0,0,0,0,0,0,0,0,25
1717,11,雲林縣,四湖鄉,0,0,0,0,0,0,0,0,0,25
1718,11,雲林縣,口湖鄉,0,0,0,0,0,0,0,0,0,25
1719,11,雲林縣,水林鄉,0,0,0,0,0,0,0,0,0,26
1720,11,嘉義縣,太保市,0,0,0,0,0,0,0,0,0,33
1721,11,嘉義縣,朴子市,0,0,0,0,0,0,0,0,0,35
1722,11,嘉義縣,布袋鎮,0,0,0,0,0,0,0,0,0,29
1723,11,嘉義縣,大林鎮,0,0,0,0,0,0,0,0,0,25
1724,11,嘉義縣,民雄鄉,0,0,0,0,0,0,0,0,0,45
1725,11,嘉義縣,溪口鄉,0,0,0,0,0,0,0,0,0,17
1726,11,嘉義縣,新港鄉,0,0,0,0,0,0,0,0,0,31
1727,11,嘉義縣,六腳鄉,0,0,0,0,0,0,0,0,0,30
1728,11,嘉義縣,東石鄉,0,0,0,0,0,0,0,0,0,27
1729,11,嘉義縣,義竹鄉,0,0,0,0,0,0,0,0,0,26
1730,11,嘉義縣,鹿草鄉,0,0,0,0,0,0,0,0,0,20
1731,11,嘉義縣,水上鄉,0,0,0,0,0,0,0,0,0,39
1732,11,嘉義縣,中埔鄉,0,0,0,0,0,0,0,0,0,34
1733,11,嘉義縣,竹崎鄉,0,0,0,0,0,0,0,0,0,36
1734,11,嘉義縣,梅山鄉,0,0,0,0,0,0,0,0,0,22
1735,11,嘉義縣,番路鄉,0,0,0,0,0,0,0,0,0,15
1736,11,嘉義縣,大埔鄉,0,0,0,0,0,0,0,0,0,9
1737,11,嘉義縣,阿里山鄉,0,0,0,0,0,0,0,0,0,13
1738,11,屏東縣,屏東市,0,0,0,0,0,0,0,0,0,149
1739,11,屏東縣,潮州鎮,0,0,0,0,0,0,0,0,0,40
1740,11,屏東縣,東港鎮,0,0,0,0,0,0,0,0,0,38
1741,11,屏東縣,恆春鎮,0,0,0,0,0,0,0,0,0,25
1742,11,屏東縣,萬丹鄉,0,0,0,0,0,0,0,0,0,39
1743,11,屏東縣,長治鄉,0,0,0,0,0,0,0,0,0,22
1744,11,屏東縣,麟洛鄉,0,0,0,0,0,0,0,0,0,10
1745,11,屏東縣,九如鄉,0,0,0,0,0,0,0,0,0,14
1746,11,屏東縣,里港鄉,0,0,0,0,0,0,0,0,0,20
1747,11,屏東縣,鹽埔鄉,0,0,0,0,0,0,0,0,0,20
1748,11,屏東縣,高樹鄉,0,0,0,0,0,0,0,0,0,22
1749,11,屏東縣,萬巒鄉,0,0,0,0,0,0,0,0,0,18
1750,11,屏東縣,內埔鄉,0,0,0,0,0,0,0,0,0,40
1751,11,屏東縣,竹田鄉,0,0,0,0,0,0,0,0,0,16
1752,11,屏東縣,新埤鄉,0,0,0,0,0,0,0,0,0,12
1753,11,屏東縣,枋寮鄉,0,0,0,0,0,0,0,0,0,22
1754,11,屏東縣,新園鄉,0,0,0,0,0,0,0,0,0,28
1755,11,屏東縣,崁頂鄉,0,0,0,0,0,0,0,0,0,12
1756,11,屏東縣,林邊鄉,0,0,0,0,0,0,0,0,0,16
1757,11,屏東縣,南州鄉,0,0,0,0,0,0,0,0,0,11
1758,11,屏東縣,佳冬鄉,0,0,0,0,0,0,0,0,0,16
1759,11,屏東縣,琉球鄉,0,0,0,0,0,0,0,0,0,9
1760,11,屏東縣,車城鄉,0,0,0,0,0,0,0,0,0,13
1761,11,屏東縣,滿州鄉,0,0,0,0,0,0,0,0,0,8
1762,11,屏東縣,枋山鄉,0,0,0,0,0,0,0,0,0,6
1763,11,屏東縣,三地門鄉,0,0,0,0,0,0,0,0,0,10
1764,11,屏東縣,霧臺鄉,0,0,0,0,0,0,0,0,0,8
1765,11,屏東縣,瑪家鄉,0,0,0,0,0,0,0,0,0,8
1766,11,屏東縣,泰武鄉,0,0,0,0,0,0,0,0,0,7
1767,11,屏東縣,來義鄉,0,0,0,0,0,0,0,0,0,9
1768,11,屏東縣,春日鄉,0,0,0,0,0,0,0,0,0,6
1769,11,屏東縣,獅子鄉,0,0,0,0,0,0,0,0,0,8
1770,11,屏東縣,牡丹鄉,0,0,0,0,0,0,0,0,0,7
1771,11,宜蘭縣,宜蘭市,0,0,0,0,0,0,0,0,0,78
1772,11,宜蘭縣,羅東鎮,0,0,0,0,0,0,0,0,0,50
1773,11,宜蘭縣,蘇澳鎮,0,0,0,0,0,0,0,0,0,43
1774,11,宜蘭縣,頭城鎮,0,0,0,0,0,0,0,0,0,32
1775,11,宜蘭縣,礁溪鄉,0,0,0,0,0,0,0,0,0,32
1776,11,宜蘭縣,壯圍鄉,0,0,0,0,0,0,0,0,0,23
1777,11,宜蘭縣,員山鄉,0,0,0,0,0,0,0,0,0,31
1778,11,宜蘭縣,冬山鄉,0,0,0,0,0,0,0,0,0,39
1779,11,宜蘭縣,五結鄉,0,0,0,0,0,0,0,0,0,33
1780,11,宜蘭縣,三星鄉,0,0,0,0,0,0,0,0,0,21
1781,11,宜蘭縣,大同鄉,0,0,0,0,0,0,0,0,0,10
1782,11,宜蘭縣,南澳鄉,0,0,0,0,0,0,0,0,0,7
1783,11,花蓮縣,花蓮市,0,0,0,0,0,0,0,0,0,81
1784,11,花蓮縣,鳳林鎮,0,0,0,0,0,0,0,0,0,15
1785,11,花蓮縣,玉里鎮,0,0,0,0,0,0,0,0,0,23
1786,11,花蓮縣,新城鄉,0,0,0,0,0,0,0,0,0,19
1787,11,花蓮縣,吉安鄉,0,0,0,0,0,0,0,0,0,59
1788,11,花蓮縣,壽豐鄉,0,0,0,0,0,0,0,0,0,21
1789,11,花蓮縣,光復鄉,0,0,0,0,0,0,0,0,0,17
1790,11,花蓮縣,豐濱鄉,0,0,0,0,0,0,0,0,0,7
1791,11,花蓮縣,瑞穗鄉,0,0,0,0,0,0,0,0,0,13
1792,11,花蓮縣,富里鄉,0,0,0,0,0,0,0,0,0,13
1793,11,花蓮縣,秀林鄉,0,0,0,0,0,0,0,0,0,14
1794,11,花蓮縣,萬榮鄉,0,0,0,0,0,0,0,0,0,7
1795,11,花蓮縣,卓溪鄉,0,0,0,0,0,0,0,0,0,10
1796,11,臺東縣,臺東市,0,0,0,0,0,0,0,0,0,69
1797,11,臺東縣,成功鎮,0,0,0,0,0,0,0,0,0,17
1798,11,臺東縣,關山鎮,0,0,0,0,0,0,0,0,0,9
1799,11,臺東縣,卑南鄉,0,0,0,0,0,0,0,0,0,22
1800,11,臺東縣,鹿野鄉,0,0,0,0,0,0,0,0,0,10
1801,11,臺東縣,池上鄉,0,0,0,0,0,0,0,0,0,12
1802,11,臺東縣,東河鄉,0,0,0,0,0,0,0,0,0,11
1803,11,臺東縣,長濱鄉,0,0,0,0,0,0,0,0,0,11
1804,11,臺東縣,太麻里鄉,0,0,0,0,0,0,0,0,0,15
1805,11,臺東縣,大武鄉,0,0,0,0,0,0,0,0,0,6
1806,11,臺東縣,綠島鄉,0,0,0,0,0,0,0,0,0,4
1807,11,臺東縣,海端鄉,0,0,0,0,0,0,0,0,0,6
1808,11,臺東縣,延平鄉,0,0,0,0,0,0,0,0,0,5
1809,11,臺東縣,金峰鄉,0,0,0,0,0,0,0,0,0,5
1810,11,臺東縣,達仁鄉,0,0,0,0,0,0,0,0,0,7
1811,11,臺東縣,蘭嶼鄉,0,0,0,0,0,0,0,0,0,4
1812,11,澎湖縣,馬公市,0,0,0,0,0,0,0,0,0,50
1813,11,澎湖縣,湖西鄉,0,0,0,0,0,0,0,0,0,23
1814,11,澎湖縣,白沙鄉,0,0,0,0,0,0,0,0,0,15
1815,11,澎湖縣,西嶼鄉,0,0,0,0,0,0,0,0,0,12
1816,11,澎湖縣,望安鄉,0,0,0,0,0,0,0,0,0,10
1817,11,澎湖縣,七美鄉,0,0,0,0,0,0,0,0,0,6
1818,11,金門縣,金城鎮,0,0,0,0,0,0,0,0,0,21
1819,11,金門縣,金沙鎮,0,0,0,0,0,0,0,0,0,13
1820,11,金門縣,金湖鎮,0,0,0,0,0,0,0,0,0,17
1821,11,金門縣,金寧鄉,0,0,0,0,0,0,0,0,0,17
1822,11,金門縣,烈嶼鄉,0,0,0,0,0,0,0,0,0,8
1823,11,金門縣,烏坵鄉,0,0,0,0,0,0,0,0,0,2
1824,11,連江縣,南竿鄉,0,0,0,0,0,0,0,0,0,4
1825,11,連江縣,北竿鄉,0,0,0,0,0,0,0,0,0,2
1826,11,連江縣,莒光鄉,0,0,0,0,0,0,0,0,0,2
1827,11,連江縣,東引鄉,0,0,0,0,0,0,0,0,0,1
1828,11,基隆市,中正區,0,0,0,0,0,0,0,0,0,35
1829,11,基隆市,七堵區,0,0,0,0,0,0,0,0,0,39
1830,11,基隆市,暖暖區,0,0,0,0,0,0,0,0,0,28
1831,11,基隆市,仁愛區,0,0,0,0,0,0,0,0,0,35
1832,11,基隆市,中山區,0,0,0,0,0,0,0,0,0,35
1833,11,基隆市,安樂區,0,0,0,0,0,0,0,0,0,49
1834,11,基隆市,信義區,0,0,0,0,0,0,0,0,0,36
1835,11,新竹市,東區,0,0,0,0,0,0,0,0,0,139
1836,11,新竹市,北區,0,0,0,0,0,0,0,0,0,105
1837,11,新竹市,香山區,0,0,0,0,0,0,0,0,0,55
1838,11,嘉義市,東區,0,0,0,0,0,0,0,0,0,81
1839,11,嘉義市,西區,0,0,0,0,0,0,0,0,0,96
1840,12,臺北市,松山區,0,0,0,0,0,0,0,0,0,117
1841,12,臺北市,信義區,0,0,0,0,0,0,0,0,0,142
1842,12,臺北市,大安區,0,0,0,0,0,0,0,0,0,188
1843,12,臺北市,中山區,0,0,0,0,0,0,0,0,0,133
1844,12,臺北市,中正區,0,0,0,0,0,0,0,0,0,96
1845,12,臺北市,大同區,0,0,0,0,0,0,0,0,0,82
1846,12,臺北市,萬華區,0,0,0,0,0,0,0,0,0,117
1847,12,臺北市,文山區,0,0,0,0,0,0,0,0,0,162
1848,12,臺北市,南港區,0,0,0,0,0,0,0,0,0,72
1849,12,臺北市,內湖區,0,0,0,0,0,0,0,0,0,150
1850,12,臺北市,士林區,0,0,0,0,0,0,0,0,0,163
1851,12,臺北市,北投區,0,0,0,0,0,0,0,0,0,141
1852,12,新北市,板橋區,0,0,0,0,0,0,0,0,0,338
1853,12,新北市,三重區,0,0,0,0,0,0,0,0,0,235
1854,12,新北市,中和區,0,0,0,0,0,0,0,0,0,244
1855,12,新北市,永和區,0,0,0,0,0,0,0,0,0,138
1856,12,新北市,新莊區,0,0,0,0,0,0,0,0,0,253
1857,12,新北市,新店區,0,0,0,0,0,0,0,0,0,176
1858,12,新北市,樹林區,0,0,0,0,0,0,0,0,0,111
1859,12,新北市,鶯歌區,0,0,0,0,0,0,0,0,0,50
1860,12,新北市,三峽區,0,0,0,0,0,0,0,0,0,70
1861,12,新北市,淡水區,0,0,0,0,0,0,0,0,0,96
1862,12,新北市,汐止區,0,0,0,0,0,0,0,0,0,111
1863,12,新北市,瑞芳區,0,0,0,0,0,0,0,0,0,46
1864,12,新北市,土城區,0,0,0,0,0,0,0,0,0,142
1865,12,新北市,蘆洲區,0,0,0,0,0,0,0,0,0,104
1866,12,新北市,五股區,0,0,0,0,0,0,0,0,0,48
1867,12,新北市,泰山區,0,0,0,0,0,0,0,0,0,47
1868,12,新北市,林口區,0,0,0,0,0,0,0,0,0,62
1869,12,新北市,深坑區,0,0,0,0,0,0,0,0,0,16
1870,12,新北市,石碇區,0,0,0,0,0,0,0,0,0,13
1871,12,新北市,坪林區,0,0,0,0,0,0,0,0,0,10
1872,12,新北市,三芝區,0,0,0,0,0,0,0,0,0,18
1873,12,新北市,石門區,0,0,0,0,0,0,0,0,0,10
1874,12,新北市,八里區,0,0,0,0,0,0,0,0,0,20
1875,12,新北市,平溪區,0,0,0,0,0,0,0,0,0,12
1876,12,新北市,雙溪區,0,0,0,0,0,0,0,0,0,17
1877,12,新北市,貢寮區,0,0,0,0,0,0,0,0,0,18
1878,12,新北市,金山區,0,0,0,0,0,0,0,0,0,19
1879,12,新北市,萬里區,0,0,0,0,0,0,0,0,0,16
1880,12,新北市,烏來區,0,0,0,0,0,0,0,0,0,6
1881,12,桃園市,桃園區,0,0,0,0,0,0,0,0,0,216
1882,12,桃園市,中壢區,0,0,0,0,0,0,0,0,0,210
1883,12,桃園市,大溪區,0,0,0,0,0,0,0,0,0,59
1884,12,桃園市,楊梅區,0,0,0,0,0,0,0,0,0,82
1885,12,桃園市,蘆竹區,0,0,0,0,0,0,0,0,0,76
1886,12,桃園市,大園區,0,0,0,0,0,0,0,0,0,50
1887,12,桃園市,龜山區,0,0,0,0,0,0,0,0,0,78
1888,12,桃園市,八德區,0,0,0,0,0,0,0,0,0,101
1889,12,桃園市,龍潭區,0,0,0,0,0,0,0,0,0,64
1890,12,桃園市,平鎮區,0,0,0,0,0,0,0,0,0,125
1891,12,桃園市,新屋區,0,0,0,0,0,0,0,0,0,30
1892,12,桃園市,觀音區,0,0,0,0,0,0,0,0,0,41
1893,12,桃園市,復興區,0,0,0,0,0,0,0,0,0,10
1894,12,臺中市,中區,0,0,0,0,0,0,0,0,0,12
1895,12,臺中市,東區,0,0,0,0,0,0,0,0,0,49
1896,12,臺中市,南區,0,0,0,0,0,0,0,0,0,74
1897,12,臺中市,西區,0,0,0,0,0,0,0,0,0,66
1898,12,臺中市,北區,0,0,0,0,0,0,0,0,0,87
1899,12,臺中市,西屯區,0,0,0,0,0,0,0,0,0,120
1900,12,臺中市,南屯區,0,0,0,0,0,0,0,0,0,101
1901,12,臺中市,北屯區,0,0,0,0,0,0,0,0,0,137
1902,12,臺中市,豐原區,0,0,0,0,0,0,0,0,0,88
1903,12,臺中市,東勢區,0,0,0,0,0,0,0,0,0,39
1904,12,臺中市,大甲區,0,0,0,0,0,0,0,0,0,54
1905,12,臺中市,清水區,0,0,0,0,0,0,0,0,0,59
1906,12,臺中市,沙鹿區,0,0,0,0,0,0,0,0,0,53
1907,12,臺中市,梧棲區,0,0,0,0,0,0,0,0,0,36
1908,12,臺中市,后里區,0,0,0,0,0,0,0,0,0,37
1909,12,臺中市,神岡區,0,0,0,0,0,0,0,0,0,42
1910,12,臺中市,潭子區,0,0,0,0,0,0,0,0,0,55
1911,12,臺中市,大雅區,0,0,0,0,0,0,0,0,0,46
1912,12,臺中市,新社區,0,0,0,0,0,0,0,0,0,23
1913,12,臺中市,石岡區,0,0,0,0,0,0,0,0,0,10
1914,12,臺中市,外埔區,0,0,0,0,0,0,0,0,0,20
1915,12,臺中市,大安區,0,0,0,0,0,0,0,0,0,16
1916,12,臺中市,烏日區,0,0,0,0,0,0,0,0,0,40
1917,12,臺中市,大肚區,0,0,0,0,0,0,0,0,0,33
1918,12,臺中市,龍井區,0,0,0,0,0,0,0,0,0,45
1919,12,臺中市,霧峰區,0,0,0,0,0,0,0,0,0,43
1920,12,臺中市,太平區,0,0,0,0,0,0,0,0,0,93
1921,12,臺中市,大里區,0,0,0,0,0,0,0,0,0,106
1922,12,臺中市,和平區,0,0,0,0,0,0,0,0,0,17
1923,12,臺南市,新營區,0,0,0,0,0,0,0,0,0,49
1924,12,臺南市,鹽水區,0,0,0,0,0,0,0,0,0,31
1925,12,臺南市,白河區,0,0,0,0,0,0,0,0,0,32
1926,12,臺南市,柳營區,0,0,0,0,0,0,0,0,0,25
1927,12,臺南市,後壁區,0,0,0,0,0,0,0,0,0,29
1928,12,臺南市,東山區,0,0,0,0,0,0,0,0,0,23
1929,12,臺南市,麻豆區,0,0,0,0,0,0,0,0,0,35
1930,12,臺南市,下營區,0,0,0,0,0,0,0,0,0,19
1931,12,臺南市,六甲區,0,0,0,0,0,0,0,0,0,19
1932,12,臺南市,官田區,0,0,0,0,0,0,0,0,0,20
1933,12,臺南市,大內區,0,0,0,0,0,0,0,0,0,11
